Country Name,Country Code,Indicator Name_population,Indicator Code_population,1960_population,1961_population,1962_population,1963_population,1964_population,1965_population,1966_population,1967_population,1968_population,1969_population,1970_population,1971_population,1972_population,1973_population,1974_population,1975_population,1976_population,1977_population,1978_population,1979_population,1980_population,1981_population,1982_population,1983_population,1984_population,1985_population,1986_population,1987_population,1988_population,1989_population,1990_population,1991_population,1992_population,1993_population,1994_population,1995_population,1996_population,1997_population,1998_population,1999_population,2000_population,2001_population,2002_population,2003_population,2004_population,2005_population,2006_population,2007_population,2008_population,2009_population,2010_population,2011_population,2012_population,2013_population,2014_population,2015_population,2016_population,2017_population,2018_population,2019_population,2020_population,2021_population,2022_population,Region_population,IncomeGroup_population,SpecialNotes_population,TableName_population,Unnamed: 5_population,Indicator Name_gdp,Indicator Code_gdp,1960_gdp,1961_gdp,1962_gdp,1963_gdp,1964_gdp,1965_gdp,1966_gdp,1967_gdp,1968_gdp,1969_gdp,1970_gdp,1971_gdp,1972_gdp,1973_gdp,1974_gdp,1975_gdp,1976_gdp,1977_gdp,1978_gdp,1979_gdp,1980_gdp,1981_gdp,1982_gdp,1983_gdp,1984_gdp,1985_gdp,1986_gdp,1987_gdp,1988_gdp,1989_gdp,1990_gdp,1991_gdp,1992_gdp,1993_gdp,1994_gdp,1995_gdp,1996_gdp,1997_gdp,1998_gdp,1999_gdp,2000_gdp,2001_gdp,2002_gdp,2003_gdp,2004_gdp,2005_gdp,2006_gdp,2007_gdp,2008_gdp,2009_gdp,2010_gdp,2011_gdp,2012_gdp,2013_gdp,2014_gdp,2015_gdp,2016_gdp,2017_gdp,2018_gdp,2019_gdp,2020_gdp,2021_gdp,2022_gdp,Region_gdp,IncomeGroup_gdp,SpecialNotes_gdp,TableName_gdp,Unnamed: 5_gdp,Average_GDP_Per_Capita,Estimated_GDP
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,56660.0,56247.0,55404.0,54391.0,53255.0,52016.0,50683.0,49269.0,47772.0,46135.0,44968.0,44583.0,44416.0,44242.0,44056.0,43888.0,43740.0,43603.0,43465.0,43278.0,43097.0,42953.0,42794.0,42600.0,42380.0,42144.0,41889.0,41617.0,41321.0,40992.0,40636.0,40542.0,40900.0,41447.0,42001.0,42550.0,43097.0,43656.0,44230.0,44825.0,45461.0,45986.0,46264.0,46431.0,46580.0,46725.0,46874.0,47015.0,47156.0,47286.0,47403.0,47581.0,47727.0,47767.0,47789.0,47790.0,47788.0,47785.0,47761.0,47712.0,47642.0,47606.0,,Latin America & Caribbean,High income,,St. Kitts and Nevis,,GDP (current US$),NY.GDP.MKTP.CD,12366563.61,12483229.31,12541562.15,12833226.39,13416554.86,13593932.32,14469078.18,16742338.25,14600000.0,15850000.0,16300000.0,19624746.45,22944849.12,24196018.38,31514856.31,33364055.3,30095602.29,44496296.3,49433333.33,58840740.74,68459259.26,80888888.89,86022222.22,86874074.07,98603703.7,111007407.4,130685185.2,147748148.1,172692592.6,192518518.5,217259259.3,220540740.7,242137037.0,263755555.6,295159259.3,313485185.2,333944444.4,374641308.0,383257331.4,406595484.4,421695769.8,458643829.0,481077373.7,469869869.9,506900000.0,547203703.7,644414814.8,689285185.2,777691333.3,774273111.1,778718111.1,836092407.4,826231629.6,875376407.4,953174074.1,957040740.7,1008100000.0,1058937037.0,1076911111.0,1107840741.0,884525925.9,860840740.7,,Latin America & Caribbean,High income,,St. Kitts and Nevis,,23219.33142605634,884525925.9
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,25012374.0,25765673.0,26513030.0,27261747.0,27984155.0,28704674.0,29435571.0,30130983.0,30838302.0,31544266.0,32240827.0,32882704.0,33505406.0,34103149.0,34692266.0,35280725.0,35848523.0,36411795.0,36969185.0,37534236.0,38123775.0,38723248.0,39326352.0,39910403.0,40405956.0,40805744.0,41213674.0,41621690.0,42031247.0,42449038.0,42869283.0,43295704.0,43747962.0,44194628.0,44641540.0,45092991.0,45524681.0,45953580.0,46286503.0,46616677.0,47008111.0,47370164.0,47644736.0,47892330.0,48082519.0,48184561.0,48438292.0,48683638.0,49054708.0,49307835.0,49554112.0,49936638.0,50199853.0,50428893.0,50746659.0,51014947.0,51217803.0,51361911.0,51585058.0,51764822.0,51836239.0,51744876.0,,East Asia & Pacific,High income,,"Korea, Rep.",,GDP (current US$),NY.GDP.MKTP.CD,3958824424.0,2417638423.0,2814626210.0,3988476879.0,3459032883.0,3120870871.0,3929018943.0,4855833210.0,6119284294.0,7678720155.0,9005023184.0,9903499928.0,10862327878.0,13876531432.0,19544094741.0,21784297521.0,29902479339.0,38446487603.0,51972107438.0,66946900826.0,65398646758.0,72933350954.0,78358866335.0,87760360941.0,97510235986.0,101296000000.0,116837000000.0,147948000000.0,199591000000.0,246927000000.0,283368000000.0,330649000000.0,355525000000.0,392666000000.0,463617000000.0,566583000000.0,610170000000.0,569755000000.0,383331000000.0,497513000000.0,576178000000.0,547658000000.0,627246000000.0,702717000000.0,793175000000.0,934901000000.0,1053220000000.0,1172610000000.0,1047340000000.0,943942000000.0,1144070000000.0,1253220000000.0,1278430000000.0,1370800000000.0,1484320000000.0,1465770000000.0,1500110000000.0,1623900000000.0,1724850000000.0,1651420000000.0,1644310000000.0,1810960000000.0,,East Asia & Pacific,High income,,"Korea, Rep.",,31902.360255387335,1644310000000.0
Kuwait,KWT,"Population, total",SP.POP.TOTL,305415.0,339697.0,378190.0,420494.0,465748.0,513840.0,565463.0,621242.0,681117.0,743044.0,802786.0,858734.0,913785.0,970527.0,1030426.0,1095998.0,1168791.0,1247225.0,1329074.0,1412266.0,1493870.0,1573026.0,1652921.0,1736028.0,1813986.0,1888975.0,1968093.0,2048477.0,2129153.0,2210013.0,1674938.0,1339500.0,1620633.0,1653645.0,1641106.0,1655222.0,1703318.0,1761468.0,1819544.0,1877427.0,1934901.0,1991674.0,2047364.0,2101506.0,2153481.0,2235403.0,2363409.0,2506769.0,2650930.0,2795550.0,2943356.0,3143825.0,3394663.0,3646518.0,3761584.0,3908743.0,4048085.0,4124904.0,4317185.0,4441100.0,4360444.0,4250114.0,,Middle East & North Africa,High income,,Kuwait,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,2097451694.0,2391486978.0,2441893027.0,2663119574.0,2769532344.0,2873984878.0,3880370402.0,4451200973.0,5408293999.0,13004774557.0,12024138276.0,13131668947.0,14135729588.0,15500908760.0,24746019537.0,28638550499.0,25056672166.0,21577977770.0,20869434305.0,21697297872.0,21442619681.0,17903681693.0,22365734482.0,20692472760.0,24312117767.0,18427777778.0,11008793176.0,19858555215.0,23941391391.0,24848483838.0,27191353887.0,31493319973.0,30355093966.0,25939960630.0,30123850197.0,37712842243.0,34887512227.0,38137545245.0,47876510067.0,59439090601.0,80798630137.0,101549000000.0,114640000000.0,147395000000.0,105963000000.0,115419000000.0,154068000000.0,174070000000.0,174161000000.0,162631000000.0,114567000000.0,109420000000.0,120707000000.0,138182000000.0,136197000000.0,105960000000.0,,,Middle East & North Africa,High income,,Kuwait,,30667.40222017068,105960000000.0
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,195283102.0,200839312.0,206554232.0,212414216.0,218403471.0,224497888.0,230651625.0,236851700.0,243098703.0,249397365.0,255754540.0,262183334.0,268709154.0,275343929.0,282072456.0,288871034.0,295738054.0,302771620.0,309989301.0,317287027.0,324575237.0,331730640.0,338875311.0,346145741.0,353445326.0,360717106.0,367950983.0,375167660.0,382421060.0,389686584.0,397075672.0,404512699.0,411860418.0,419178516.0,426489693.0,433762497.0,440936764.0,448045251.0,455091659.0,462047783.0,468884433.0,475577026.0,482114041.0,488449381.0,494678215.0,500836315.0,506853151.0,512746342.0,518513539.0,524224926.0,529726237.0,535759003.0,541792264.0,547701523.0,553532904.0,559317823.0,565136972.0,571144463.0,577406030.0,583500375.0,588808380.0,593308001.0,,,,,Latin America & Caribbean (excluding high income),,GDP (current US$),NY.GDP.MKTP.CD,68335857322.0,71544948484.0,77784478751.0,78360336749.0,89861395781.0,97441124533.0,107722000000.0,109609000000.0,117918000000.0,132106000000.0,143666000000.0,159027000000.0,180889000000.0,242017000000.0,317969000000.0,342940000000.0,373360000000.0,405252000000.0,460750000000.0,540937000000.0,653102000000.0,747512000000.0,689458000000.0,595810000000.0,601909000000.0,596747000000.0,596406000000.0,640031000000.0,710580000000.0,798246000000.0,963658000000.0,1030800000000.0,1119420000000.0,1319250000000.0,1567650000000.0,1678400000000.0,1832600000000.0,1999610000000.0,2008550000000.0,1779890000000.0,1968830000000.0,1914120000000.0,1720600000000.0,1759680000000.0,2008590000000.0,2432620000000.0,2839420000000.0,3356040000000.0,3883190000000.0,3605390000000.0,4513750000000.0,5275940000000.0,5248290000000.0,5386390000000.0,5411100000000.0,4599490000000.0,4470020000000.0,4985620000000.0,4841460000000.0,4773980000000.0,3997650000000.0,4585100000000.0,,,,,Latin America & Caribbean (excluding high income),,8181.622848142985,3997650000000.0
Lao PDR,LAO,"Population, total",SP.POP.TOTL,2122532.0,2171141.0,2221615.0,2273219.0,2325513.0,2379456.0,2434861.0,2491927.0,2551070.0,2612111.0,2675283.0,2740732.0,2808290.0,2877561.0,2946882.0,3012720.0,3072017.0,3125742.0,3177945.0,3233700.0,3297519.0,3370993.0,3453691.0,3543861.0,3639956.0,3741604.0,3848390.0,3959697.0,4074961.0,4193532.0,4314443.0,4437225.0,4561106.0,4685296.0,4807950.0,4927432.0,5043914.0,5150538.0,5246922.0,5340056.0,5430853.0,5519707.0,5606101.0,5689065.0,5768167.0,5852970.0,5946593.0,6041348.0,6135861.0,6229930.0,6323418.0,6416327.0,6508803.0,6600742.0,6691454.0,6787419.0,6891363.0,6997917.0,7105006.0,7212053.0,7319399.0,7425057.0,,East Asia & Pacific,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1960-2020. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Lao PDR,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,1757142806.0,2366666616.0,1776842041.0,1087273104.0,598961269.3,714046821.1,865559856.2,1028087972.0,1127806945.0,1327748655.0,1543606345.0,1763536305.0,1873671550.0,1747011857.0,1280177839.0,1454430642.0,1731198022.0,1768619058.0,1758176653.0,2023324407.0,2366398120.0,2735558726.0,3455031448.0,4223152219.0,5446434032.0,5836138127.0,7131773633.0,8750107402.0,10192848926.0,11983252611.0,13279248479.0,14426381187.0,15912495369.0,17071162084.0,18141651381.0,18740559554.0,18981800705.0,18827148510.0,,East Asia & Pacific,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1960-2020. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Lao PDR,,2598.5055231845913,18981800705.0
Lebanon,LBN,"Population, total",SP.POP.TOTL,1798092.0,1853295.0,1911959.0,1971511.0,2030440.0,2087445.0,2145646.0,2203202.0,2262291.0,2323823.0,2381791.0,2442137.0,2505965.0,2569841.0,2632880.0,2691586.0,3070419.0,3457617.0,3183405.0,2902164.0,2963702.0,3027222.0,3070133.0,3106990.0,3163558.0,3226750.0,3308010.0,3390870.0,3457148.0,3525502.0,3593700.0,3666734.0,3745407.0,3818796.0,3888144.0,3959640.0,4034243.0,4107551.0,4178784.0,4250020.0,4320642.0,4389200.0,4446666.0,4504807.0,4574797.0,4643044.0,4719864.0,4809608.0,4887613.0,4951135.0,4995800.0,5045056.0,5178337.0,5678851.0,6274342.0,6398940.0,6258619.0,6109252.0,5950839.0,5781907.0,5662923.0,5592631.0,,Middle East & North Africa,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1984-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Lebanon,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313540068.0,2717998688.0,2838485354.0,4690415093.0,5843579161.0,7941744492.0,9599127050.0,11718795528.0,13690217333.0,15751867489.0,17247179006.0,17391056369.0,17260364842.0,17649751244.0,19152238806.0,20082918740.0,21159827992.0,21497336499.0,22022709852.0,24827355015.0,29118916106.0,35399582929.0,38443907042.0,39927125961.0,44016799516.0,46880103081.0,48095213746.0,49929337837.0,51147308774.0,53027680686.0,54901519156.0,51953744530.0,31712128254.0,23131940281.0,,Middle East & North Africa,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1984-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Lebanon,,8985.572498831269,31712128254.0
Liberia,LBR,"Population, total",SP.POP.TOTL,1137026.0,1165005.0,1194085.0,1224169.0,1255197.0,1287315.0,1320315.0,1354287.0,1389453.0,1425879.0,1463563.0,1501658.0,1540995.0,1582697.0,1626283.0,1671632.0,1718482.0,1768092.0,1820861.0,1875566.0,1932169.0,1989690.0,2047602.0,2109151.0,2174194.0,2239724.0,2305860.0,2372449.0,2439639.0,2507600.0,2209731.0,1939236.0,2052626.0,2132771.0,2125198.0,2142422.0,2203966.0,2383300.0,2639224.0,2789743.0,2895224.0,2981648.0,3060599.0,3085173.0,3122447.0,3266318.0,3455397.0,3632740.0,3783887.0,3905066.0,4019956.0,4181150.0,4331740.0,4427313.0,4519398.0,4612329.0,4706097.0,4796631.0,4889391.0,4985289.0,5087584.0,5193416.0,,Sub-Saharan Africa,Low income,National accounts data are provided in the US dollar.,Liberia,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874000000.0,906000000.0,927000000.0,748000000.0,897000000.0,949000000.0,1119000000.0,1373000000.0,1726000000.0,1768000000.0,1998000000.0,2398000000.0,2791614000.0,3177198100.0,3225652000.0,3227075700.0,3398419600.0,3390703400.0,3422754800.0,3319596500.0,3039982500.0,3509000000.0,,Sub-Saharan Africa,Low income,National accounts data are provided in the US dollar.,Liberia,,665.8784475684358,3039982500.0
Libya,LBY,"Population, total",SP.POP.TOTL,1426986.0,1478760.0,1535157.0,1594758.0,1652102.0,1700072.0,1739831.0,1778578.0,1819393.0,1862823.0,1909177.0,1958320.0,2012796.0,2084256.0,2179446.0,2291841.0,2413760.0,2541805.0,2676117.0,2816917.0,2962720.0,3112015.0,3265457.0,3423592.0,3564547.0,3684313.0,3800110.0,3911939.0,4021565.0,4130042.0,4236983.0,4341971.0,4444820.0,4544970.0,4641296.0,4733063.0,4820066.0,4902346.0,4980962.0,5057998.0,5154790.0,5275916.0,5405326.0,5542641.0,5687563.0,5837986.0,5973369.0,6097177.0,6228370.0,6360191.0,6491988.0,6188132.0,5869870.0,5985221.0,6097764.0,6192235.0,6282196.0,6378261.0,6477793.0,6569088.0,6653942.0,6735277.0,,Middle East & North Africa,Upper middle income,,Libya,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28901836158.0,31995012469.0,33881392045.0,30657030223.0,28607921929.0,25544128199.0,27884615385.0,30698633109.0,27249786142.0,35976714101.0,38270206950.0,34110064452.0,20481889764.0,26265625000.0,33122307692.0,47334148578.0,60092950670.0,68035403136.0,86708074534.0,60810211408.0,75380170508.0,48167374612.0,92538004280.0,75350633011.0,57372445772.0,48717854040.0,49910960875.0,67158415842.0,76684175824.0,69252306372.0,50357312595.0,42817472975.0,,Middle East & North Africa,Upper middle income,,Libya,,10542.149286476297,50357312595.0
St. Lucia,LCA,"Population, total",SP.POP.TOTL,91614.0,92761.0,93823.0,94887.0,95948.0,97024.0,98126.0,99257.0,100400.0,101605.0,103090.0,104781.0,106457.0,108114.0,109740.0,111497.0,113421.0,115385.0,117397.0,119463.0,121633.0,123909.0,126194.0,128440.0,130625.0,132751.0,134810.0,136780.0,138660.0,140457.0,142301.0,144268.0,146420.0,148595.0,150561.0,152348.0,153969.0,155454.0,156855.0,158256.0,159500.0,160594.0,161799.0,163047.0,164239.0,165386.0,166470.0,167518.0,168576.0,169688.0,170935.0,172145.0,173124.0,173978.0,174804.0,175623.0,176413.0,177163.0,177888.0,178583.0,179237.0,179651.0,,Latin America & Caribbean,Upper middle income,,St. Lucia,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,170370370.4,194444444.4,183333333.3,197037037.0,251481481.5,284444444.4,340000000.0,375555555.6,429629629.6,486666666.7,579629629.6,613703703.7,674074074.1,684814814.8,713703703.7,762962963.0,788888888.9,805925925.9,877407407.4,921851851.9,932592592.6,892592592.6,900000000.0,987407407.4,1066666667.0,1135555556.0,1268319185.0,1336088815.0,1437731111.0,1401507889.0,1486758037.0,1576988407.0,1605146778.0,1664816741.0,1749289303.0,1807227215.0,1865459670.0,1996710563.0,2057067919.0,2094201725.0,1516015719.0,1691275157.0,,Latin America & Caribbean,Upper middle income,,St. Lucia,,11726.769765319208,1516015719.0
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,219142626.0,225304612.0,231638540.0,238127927.0,244742056.0,251458185.0,258225265.0,265030167.0,271885703.0,278797542.0,285779012.0,292852914.0,300036114.0,307345195.0,314759757.0,322249100.0,329807630.0,337531513.0,345450768.0,353452209.0,361451180.0,369321289.0,377189872.0,385189898.0,393227113.0,401251731.0,409259052.0,417266298.0,425320442.0,433393694.0,441597528.0,449847635.0,458008075.0,466139063.0,474258790.0,482331291.0,490304061.0,498199382.0,506010566.0,513714410.0,521281149.0,528688278.0,535935546.0,542976557.0,549897638.0,556739532.0,563424119.0,569972223.0,576386180.0,582738079.0,588873862.0,595510008.0,602139396.0,608642242.0,615046755.0,621390109.0,627668470.0,633797190.0,639628226.0,645295804.0,650534967.0,654981699.0,,,,,Latin America & Caribbean,,GDP (current US$),NY.GDP.MKTP.CD,84505799171.0,89564494859.0,98133121166.0,100056000000.0,110927000000.0,119246000000.0,131288000000.0,133958000000.0,143783000000.0,160654000000.0,175225000000.0,195451000000.0,219829000000.0,292395000000.0,379050000000.0,397543000000.0,436006000000.0,478838000000.0,542932000000.0,644201000000.0,782817000000.0,894411000000.0,829143000000.0,726335000000.0,726499000000.0,722728000000.0,722904000000.0,761767000000.0,851043000000.0,928603000000.0,1107820000000.0,1189450000000.0,1298730000000.0,1507040000000.0,1769160000000.0,1921630000000.0,2079830000000.0,2280280000000.0,2300580000000.0,2076050000000.0,2292620000000.0,2243460000000.0,2014360000000.0,2055540000000.0,2368130000000.0,2863010000000.0,3351390000000.0,3948630000000.0,4590250000000.0,4313270000000.0,5347630000000.0,6086410000000.0,6152230000000.0,6303810000000.0,6428180000000.0,5372090000000.0,5249600000000.0,5831860000000.0,5702980000000.0,5618710000000.0,4742370000000.0,5454430000000.0,,,,,Latin America & Caribbean,,8707.185084997082,4742370000000.0
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,243968890.0,249896083.0,256085777.0,262462495.0,269088057.0,275967421.0,283013061.0,290332504.0,297960759.0,305753158.0,313449479.0,320446141.0,327754005.0,336115608.0,344768889.0,353326456.0,361742318.0,370439863.0,379992014.0,390056928.0,399246494.0,408153304.0,418471354.0,429841083.0,441553638.0,453409898.0,465218902.0,477192955.0,489163995.0,501471577.0,513968735.0,526535602.0,540619179.0,555923633.0,570870487.0,585613280.0,600451248.0,615302205.0,630487968.0,646252000.0,662018171.0,678096204.0,695718323.0,713914587.0,731736892.0,749852827.0,768211301.0,786317083.0,804637337.0,823699833.0,843512714.0,864134636.0,885375140.0,907133963.0,929398042.0,951928215.0,975265947.0,999288864.0,1023493788.0,1048193552.0,1073743450.0,1099568566.0,,,,,Least developed countries: UN classification,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,113437000000.0,113023000000.0,111732000000.0,106477000000.0,106366000000.0,111450000000.0,119887000000.0,131848000000.0,145171000000.0,156827000000.0,181987000000.0,195173000000.0,147182000000.0,147456000000.0,136424000000.0,156247000000.0,172274000000.0,181206000000.0,184338000000.0,189241000000.0,217125000000.0,212161000000.0,230153000000.0,258272000000.0,298623000000.0,353061000000.0,409415000000.0,491426000000.0,599707000000.0,603545000000.0,685626000000.0,796496000000.0,836833000000.0,912226000000.0,980970000000.0,949198000000.0,996515000000.0,1114130000000.0,1098540000000.0,1153040000000.0,1176580000000.0,1280910000000.0,,,,,Least developed countries: UN classification,,1100.0258471347665,1176580000000.0
